6,False
23.394,1037.2926321471398,0.613230130618382,0.31997741235110244,0.6146623277835545,1.5564519206041082e-12,8.121412116596264e-13,4.843669372283252e-08,0.3482750018680722,0.14873062440738244,0.22683725899650908,0.44389663654990846,0.027649290745753285,0.18648958966612472,94.54172373596353,81.98131895875244,92.16420014889788,63.04864226798461,21.60850865922366,81.4931301657597,0.004770984663306389,0.006506505769712591,0.004371184387441111,0.00977209309653845,0.001942517338612275,0.008573375736184061
23.484,652.2368443013879,0.45026715056330546,0.9274207131846539,0.6550799127913826,3.315726541982067e-11,6.829442188805618e-11,1.866401442637599e-07,0.10869952873187833,0.17724510092341395,0.23972923981878608,0.15467681269371236,0.47120467232926655,0.4013599361145768,34.19589895449283,67.58023408050819,75.10334317478666,28.454857233421716,89.85458609518768,31.287019551276984,0.007540061061586966,0.0019631397423302034,0.009117309145329398,0.004745506797739255,0.009421755702823996,0.004649421366987811
24.202,1040.0713421882467,0.23952913543665733,0.9530864287586065,0.06257124209295517,-2.1956434188184753e-13,-8.736465152993509e-13,5.024539900308447e-08,0.40209928459528,0.33507357493376144,0.12601248352268618,0.12518215318555082,0.2810186300118595,0.33613922581578737,79.77152121996983,49.93588073452746,77.07246672212007,52.222699892315106,74.7389716014413,72.58236319998836,0.008361628270370776,0.0039031637588515123,0.003145078709697419,0.0033997295321516684,0.008233882255407821,0.005480629819402162
21.348,524.8452187590736,0.9106294714951175,0.4141897215292615,0.9678133913044962,1.0531986830715421e-11,4.790357471520966e-12,5.8760365686393683e-08,0.10671635838540827,0.11275136161217214,0.25822405531577763,0.14994034596828393,0.34615242274862723,0.026351786711641845,61.5942403295635,79.56229522943649,68.42425967892454,15.015153838175344,88.2511818767686,8.53763359313816,0.009111935477793301,0.009583574087176276,0.0015780350577810865,0.004071039722954492,0.004214741481777683,0.007723913969693221
28.024,722.9125952361159,0.7082940368952855,0.4480936111327366,0.04744956497581376,-7.128601533174004e-12,-4.509823091731478e-12,7.149177638336582e-07,0.3658842188779637,0.3369949244134348,0.06218853247568701,0.1327199100845971,0.06447728192972257,0.007334324897201261,14.897625592272878,89.27928262793799,96.86147363952993,32.88340917828025,95.54902237170803,69.42826159281253,0.004722296850079078,0.005761646040535135,0.006348384159378492,0.002675111022232771,0.0062727307377046385,7.761353918916858e-05
22.997,462.87550819754324,0.9605496475888237,0.9641333244503932,0.765568320976562,7.67412731506188e-11,7.702758414517032e-11,2.1218974236087885e-07,0.06007262879731423,0.03422837524673211,0.41535520598879816,0.4927208779458663,0.15334395360822,0.28331490364224593,42.34273161866938,14.96644938351741,98.53270700232262,49.6756959906223,15.451091082934154,21.84941974180167,0.005429215001075812,0.007688816498265379,0.006493226380031585,0.008698051754139352,0.006609085450150745,0.005247465431172465
22.28,697.0822041122767,0.2524292948721425,0.040553020487646974,0.5774066851841537,2.752800077740627e-12,4.4224010543327623e-13,1.4457994520986975e-07,0.16720768311388706,0.24979062203386143,0.13890326662842595,0.04161769100839957,0.15783400777235201,0.26546024434090376,75.17861078082035,77.59498610512684,79.83729122748905,34.38646009679721,61.48135337808074,89.56392222980739,0.0024285712453661723,0.003040444504716928,0.001737692588071742,0.004059836300089388,0.0009043485068383873,0.007548693316793376
26.379,709.5937904991289,0.8380294889396072,0.6249843491494457,0.6415507800648413,1.4033285017541824e-09,1.0465721813936017e-09,1.3573340928620327e-06,0.29521581721864665,0.3430598915620356,0.3898219459099047,0.3001654052379177,0.08339938652117906,0.14381337866906208,20.909845068179024,27.725896864459898,84.55794760737722,83.61220857633074,80.53905625359084,16.00596412205164,0.0022619684837238817,0.002945047946882372,0.00844012887077101,0.0036388057008943674,0.00579487289421884,0.0071008611940327985
26.938,541.2817084453344,0.8946470215610584,0.6637168768638169,0.6804792693450822,1.8462915769008848e-09,1.369718838455874e-09,1.2144503669214758e-06,0.09218303678420631,0.444909651095463,0.22970604532017513,0.024321669337487195,0.07572031757459935,0.29463150693851836,16.37658934549303,88.33256588456682,23.895776842410378,38.61690179904384,61.40701341405382,79.50548705016254,0.002705290598544964,0.0016678965266499835,0.007339173469078033,0.009634254436884773,0.005670085551074078,0.009630648167534478
21.549,458.92881978890654,0.39402815049511464,0.7053326027375543,0.5042148771174675,3.1330034786905625e-12,5.608252850040981e-12,1.377346425558215e-07,0.1432712655001152,0.026387501306995353,0.26815410851381205,0.1055470574739133,0.4993038956747481,0.12874274280068915,82.40065296840378,1.1688541800589314,82.13703065354377,15.906048992523969,21.514270832458003,71.11876196495443,0.0026760018583317615,0.0043553109037888635,0.008513131052182517,0.0049132657825367,0.0029789194939095886,0.002559622418520802
22.212,638.1715438365445,0.10727929645781864,0.7064118633744163,0.46284869294921216,4.413785830581955e-12,2.906386204759155e-11,2.7259484619771606e-07,0.41981111599227755,0.2746489644442181,0.27751522577991633,0.37099160748837634,0.17110830725932313,0.1912246757538541,46.742502955865206,59.60193764586064,1.5337866954056367,14.42332955814738,58.96774850890591,44.849461745646416,0.0027584467942923497,0.007293836021415977,0.004846248633068403,0.007804404002695096,0.009493316057338979,0.004082736838027131
23.848,733.111559011945,0.6883302701277293,0.5528662813626716,0.49408807207029903,9.23798388217583e-12,7.419940714330379e-12,1.9703063820675034e-07,0.0509505985141297,0.4081477596099594,0.4733190196958293,0.45842205302486355,0.4969359400055059,0.025242969843668195,78.79829431996363,12.600708634444802,12.196011104768479,64.17873086093047,78.2103116814451,49.77078278405895,0.0014093788495130556,0.007037233141241224,0.008387966812276415,0.003707957977828248,0.00010774852697351456,0.0067985528733097616
22.932,575.7276387371099,0.0019602935215352613,0.9622183282588042,0.16948306794915435,2.6683389990620685e-13,1.3097654321807862e-10,9.856018641058053e-07,0.12662002714458137,0.2267037946531132,0.46867659712769183,0.2603483671418892,0.4602665333657687,0.04851481324819518,21.400504705905277,40.17808853396422,32.44607264748305,74.35043058925082,29.996970806484192,85.71093452447788,0.003102333393215885,0.004574734552845476,0.004103200884798004,0.005318814472662639,0.008582620559797556,0.0043930093608697445
